,roberta_neg,roberta_neu,roberta_pos,vader_neg,vader_neu,vader_pos,vader_compound,asin,user_name,review_star,review_title,review,product_type,location,date
1168,0.022373542189598083,0.0826246589422226,0.8950017690658569,0.039,0.798,0.163,0.8302,B002QZN8JW,Brandon,5.0,My favorite,Ive been taking this protein for probably 3 to 4 years and it is my absolute favorite protein. I'm lactose intolerant so less calcium the better. The flavor is great. It says 6 to 8 ounces of water but I tend to do 12 ounces and it still tastes fine. Unfortunately it is getting harder to find and becoming more expensive. 30g of protein is pretty spot on. Not too little not to much.,Flavor Name: Vanilla,the United States,2022-04-21
1169,0.8065389394760132,0.17555423080921173,0.01790688745677471,0.0,1.0,0.0,0.0,B002QZN8JW,Jkrue,3.0,"Causes bloating, but tastes good enough",I wouldn’t buy the vanilla again.  Stick to the chocolate. The vanilla flavor causes bloating. Never had that issue with the chocolate.,Flavor Name: Vanilla,the United States,2023-03-23
1170,0.0151740200817585,0.11172173172235489,0.8731042146682739,0.0,0.745,0.255,0.8622,B002QZN8JW,db,5.0,"I'm not a professional nutritionist, but.....","I like the fact that I can get a boost of pretty much straight protein, without a bunch of carbs and fat with this product.Although it does show some ""cholesterol"" 🤷😬Now, if I could just force myself to work out! 😁",Flavor Name: Turbo Chocolate,the United States,2022-11-02
1171,0.6425806283950806,0.31972405314445496,0.03769531100988388,0.0,0.839,0.161,0.5267,B002QZN8JW,Daniela Melgar,5.0,Too Expensive.,"Expensive (price increased way too much), Size is small for a $100+ Protein powder, Not sure if it is any different compared with other protein brands.",Flavor Name: Turbo Chocolate,the United States,2023-01-12
1172,0.2754662036895752,0.368931382894516,0.3556024134159088,0.041,0.802,0.157,0.902,B002QZN8JW,Amazon Customer,5.0,Good for lactose sensitivity,"I consider myself to be lactose-sensitive but maybe not lactose-intolerant.  For calibration, I can put a little half and half in my coffee and be just fine.  But if I drink a glass of milk, I'll be miserable for hours.I have had issues with whey protein at Jamba Juice, and I can't eat protein bars anymore.  But this hydrolyzed whey protein doesn't affect my digestion at all.  It's great stuff!I wish there was a version without artificial sweeteners.  I'd like to have a powder that is just protein, allowing me to add my own sweetener if I want to.",Flavor Name: Vanilla,the United States,2021-04-23
1173,0.008426985703408718,0.1544562578201294,0.8371167778968811,0.0,0.896,0.104,0.6041,B002QZN8JW,Iman,5.0,It is great,"One of the most important features of proteins is the way and ease of eating them. Some proteins, which are generally non-isolated, cannot be consumed more than two scoops during the day, but this protein is very light and you can even take up to 6 scoops a day.  consumption which is very important for recovery",Flavor Name: Turbo Chocolate,the United States,2022-08-27
1174,0.001717003295198083,0.00854459684342146,0.989738404750824,0.0,0.651,0.349,0.8622,B0049RALFE,Kindle Customer,5.0,Love the chocolate flavor,I am picky about chocolate flavors. I love this brand for their chocolate flavor. The bourbon vanilla is awesome too!,Verified Purchase,the United States,2021-12-21
1175,0.0024172822013497353,0.01588890142738819,0.9816938042640686,0.041,0.727,0.233,0.9737,B0049RALFE,TNBaum,5.0,Great Taste!  Glad I found this product!,"I'm so happy to have found Tera's whey, and for such a great price!  This is the first whey protein powder I've used that doesn't have that awful, thick, chalky taste to it.  I mixed some with almond milk, natural peanut butter and frozen banana and I honestly felt like I was drinking a thick and rich shake.  This product is made by an ethically responsible company, which means a lot to me.  And I live in WI so it's made locally for me as well.  Even better.  I will be ordering other flavors as soon as I manage to choke down the other brands of whey protein powders I've purchased in the past.",Size: 12 Ounce (Pack of 1),the United States,2014-02-04
1176,0.035557184368371964,0.11766495555639267,0.8467778563499451,0.026,0.723,0.252,0.9606,B0049RALFE,Tyler Durden,4.0,"Great tasting, does not dissolve well, expensive",This is the best tasting dark chocolate protein powder out there.  Its great for mixing in the blender.  It is not so great to mix with a spoon or even to mix with a blender bottle.  It clumps very easily.  You will likely have to scoop it out and eat it.  If you like dark chocolate I know of no others that come close.  I am giving it 4 stars because it is so expensive.,Size: 12 Ounce (Pack of 1),the United States,2015-02-21
1177,0.3901959955692291,0.43862012028694153,0.17118388414382935,0.034,0.849,0.118,0.8764,B0049RALFE,Theresa,3.0,A little too sweet and has the Splenda aftertaste,"This may not be a fair review, this is my first protein powder.  I tried mixing this with water in a blender ball shaker cup.  It tasted like watered down imitation hot cocoa, yuck.  I tried it with unsweetened almond milk, half of a frozen banana and a cup of ice,  MUCH better (you can still taste the Splenda though)!  I also tried it with 4 oz of leftover coffee and 4 oz unsweetened almond milk and a cup of ice- FANTASTIC, it almost completely disguised the Splenda aftertaste.I don't always get the recommended 45-50g of protein/day.  This ensures that I do.One recommendation to Tera's Whey- please develop a dark chocolate protein powder using real sugar (beet sugar, coconut sugar, sucanat...).",Size: 12 Ounce (Pack of 1),the United States,2013-06-17
1178,0.002583377528935671,0.027787933126091957,0.9696286916732788,0.052,0.821,0.127,0.829,B0049RALFE,Never Too Old To Learn,5.0,"high quality, great taste","This protein powder is so delicious. It has no sugar, and instead, is sweetened with stevia. My personal trainer wants me to get 40 grams more protein each day, which is difficult because I am a vegetarian and also limit eggs. I can make smoothies with this, or my favorite is peanut butter balls made with Tera's Whey protein powder, non-instant powdered milk, organic peanut butter, a few tiny scoops of stevia powder, with raw cashews and dried cranberries. The price is excellent.",Size: 12 Ounce (Pack of 1),the United States,2017-04-08
1179,0.06965552270412445,0.17238667607307434,0.7579577565193176,0.055,0.695,0.25,0.8357,B0049RALFE,Sheila Thompson,5.0,Protein Powder,"I can no longer eat all the foods I love. I am living on toast, homemade CNS, Turkey sandwiches, rice, avacados and Choc Almond Milk, Banana, PNB smoothies. So glad I found this protein powder. Ty",Size: 12 Ounce (Pack of 1),the United States,2021-03-15
1180,0.002154825022444129,0.00874375645071268,0.9891014695167542,0.098,0.613,0.289,0.9749,B0049RALFE,April - Central Iowa,5.0,What a great chocolate fix!  Love it and won't switch!,"Wow!  I have tried the Vanilla and Blueberry (like both of these) - but this Chocolate is awesome!!  I recently purchased a veggie-based Whey powder (a different brand)  thinking - hey, I get two servings of vegetables, low carb - this should be good.  Not even close to Tara's Whey Products.  No horrible aftertaste.  This chocolate is awesome.  Add 1.5 cups almond milk to 2 scoops and you are on your way!  Tara's Whey Products are great tasting - love them all.",Size: 12 Ounce (Pack of 1),the United States,2016-08-12
1181,0.0017423632089048624,0.029766026884317398,0.9684916734695435,0.027,0.858,0.115,0.8518,B0049RALFE,Amazon Customer,5.0,Very good taste!,"I have tried other protein powders to supplement my diet. This is, by far, the best one I have come across. It not only tastes good (a nice bittersweet chocolate flavor), but it also has just a few ingredients. The other powders I have tried in the past were full of a long list of ingredients, mostly consisting of long (chemical-like) words.Tera's Whey only seems to blend well if you use a high speed mixer. I usually mix it with water, a banana or blueberries and a teaspoon of instant coffee (as my only ""cup"" of coffee for the day.) This combination produces a nice mocha-flavored breakfast drink.",Size: 12 Ounce (Pack of 1),the United States,2014-03-23
1182,0.0035503897815942764,0.029965536668896675,0.9664840698242188,0.061,0.776,0.163,0.7604,B0049RALFE,HLLB,5.0,This mixes super easily with milk in a shaker cup (no blender ...,"I've been sampling protein powders. I finally found the winner! This mixes super easily with milk in a shaker cup (no blender or ice required). It's super smooth with no grainy or thick texture. It honestly tastes like chocolate milk. The price is good too. Big thumbs up! Others I've tried: Shakeology (good taste way too $$$), BiPro (ok but this is way better), Arbonne (nope), a hemp based one (oh heck no), and CVS BRAND (chocolate was gross but cookies and cream was tolerable).",Size: 12 Ounce (Pack of 1),the United States,2017-03-04
1183,0.002743723802268505,0.12820826470851898,0.8690480589866638,0.03,0.735,0.235,0.8555,B0049RALFE,Ariel,4.0,I like it,"I used this whey protein to help me build my glutathione levels during the long Winter months. I'd have a protein shake for breakfast as a healthy, natural defense against sickness; maybe throwing in a banana, some chia seeds &/or some frozen, mixed berries and a scoop of psyllium.It tastes decent & blends well.",Size: 12 Ounce (Pack of 1),the United States,2017-04-03
1184,0.041205089539289474,0.511614978313446,0.44717997312545776,0.0,1.0,0.0,0.0,B002QZN8JW,Larry Hearn,5.0,My Wife's Favorite,It is what my wife wanted.,Flavor Name: Vanilla,the United States,2023-03-26
1185,0.0017646575579419732,0.012206897139549255,0.9860283732414246,0.0,0.807,0.193,0.9719,B002QZN8JW,Matt,5.0,Best I have tried,First I'll say only time will tell on any kind of results I get from this. But initial reactions are very positive. The most important thing for me is the taste. I have tried many protein powders over time and I always get chocolate because it's usually the most palatable. This is by far the absolute best I've ever tried. It smells and tastes just like hot chocolate. It's not gritty or weird and after mixing is very smooth. I've used water and milk and either way it still tastes great. I would highly recommend this to anyone looking to try something new or that's looking to start supplementing to begin with.,Flavor Name: Turbo Chocolate,the United States,2021-01-24
1186,0.005483749322593212,0.1591365486383438,0.8353796601295471,0.111,0.889,0.0,-0.3612,B002QZN8JW,Gabriel Serpas,5.0,Works great,I drank one serving of this immediately after my workout. Felt half as sore as I usually do. Helped me noticeably recover faster.,Flavor Name: Vanilla,the United States,2022-12-30
1187,0.005720776971429586,0.09409532696008682,0.900183916091919,0.055,0.872,0.073,0.2846,B002QZN8JW,K. Young,4.0,Quality protein from a good brand,"This is a good tasting whey isolate protein.  I generally put it in a blender with a handful of frozen cherries and a cup of unsweet coconut milk, but it works well in a shaker too.I'm switching back to the ON Gold Standard, though.  This is strictly a cost-based move; I use two scoops per shake and the Gold gives a little more product for slightly less $$$.",Flavor Name: Turbo Chocolate,the United States,2021-08-05
1188,0.29929718375205994,0.4172339141368866,0.2834688723087311,0.04,0.86,0.1,0.6876,B002QZN8JW,Dogs Rock,5.0,No pain no gain,"Hydrolyzed whey protein is partially digested and it tastes awful, that's just how it is. If you buy a hydrolyzed whey protein that doesn't taste terrible, it's because it contains very little hydrolyzed whey.Hydrolyzed whey has a powerful muscle building effect because of its bioavailability and because it's insulinotropic and will create lean muscle much better than any other protein source. (hydrolyzed collagen or collagen peptides also has similar benefits)Optimum Nutrition Hydrolyzed Whey tastes like it should, but not as good as other protein powders made from lesser protein. Hope they keep making it, but reviewers seem to be put off by the flavor. Mix it with another protein powder and some milk to take the edge off the flavor.",Flavor Name: Turbo Chocolate,the United States,2020-09-10
1189,0.020310193300247192,0.10067924857139587,0.8790105581283569,0.088,0.719,0.193,0.9623,B002QZN8JW,KimmyC,4.0,"Great for a variety of uses, and ok for milk or artificial sweetener allergy","This product is very well made. I compared it to many brands and found this one to be the best. The taste is fine, like most protein mixes. I am allergic to milk and to artificial sweeteners, and I handled this product fine. No issues, no headaches, no stomach upset. It mixes easily in my ninja blender with coconut milk and I add ice cubes and sometimes some fruit. I left off one star for the price, which is okay, but still pretty high. Buying it through subscribe and save is the best way to do it, just be sure to put it far enough out in case you forget and suddenly end up with a $96 shipment you forgot about and you still have a large amount left to use up (yes, I forgot). Amazon was good about it when I forgot to cancel it and just told me to refuse the shipment and they refunded my money.",Flavor Name: Turbo Chocolate,the United States,2016-08-01
1190,0.007709209341555834,0.09498649835586548,0.8973042964935303,0.0,0.511,0.489,0.6988,B002QZN8JW,Julio Fernandez,4.0,Best price!,Best price in the whole market!!,Flavor Name: Vanilla,the United States,2022-09-22
1191,0.032938987016677856,0.1768782138824463,0.7901827692985535,0.032,0.832,0.136,0.9771,B002QZN8JW,VBguy,5.0,Best Whey Protein on the market IMO,"When it comes to whey protein, nothing can beat hydrolyzed whey isolates. And this is what this product is. I've been using this product for about a year now and I have seen results even when I don't workout as hard as some other diehard fitness people. I do know that this product is expensive but as other people have said, if you have the money for it, buy it. If you want to do your own research, just google hydrolyzed whey isolates or even go to the optimum nutrition website which is quite user friendly, just don't buy from there since the price will be almost double the amount.I've also searched on other websites and amazon by far has the cheapest prices for this protein anywhere. [...] The chocolate one also taste like chocolate milk when I mix it with soy milk(since i'm lactose intolerant). It's really the best and I can't reiterate it enough. I do know that some people have sensitive stomachs when it comes to supplements so if you weary about getting this, either try it from a friend who might have it or buy the smaller containers (i think they're 1 or 2 pounds and their around 20 bucks I think) instead of this 3.5 pound bottle. Give it a try, life is all about taking chances :D",Flavor Name: Turbo Chocolate,the United States,2011-02-09
1192,0.021472839638590813,0.3735525608062744,0.6049745678901672,0.085,0.764,0.151,0.7248,B002QZN8JW,Stephan M.,4.0,GOOD BUT SUCRALOSE?,"THERE ARE HEALTHIER SWEETENERS THAN BAD SUCRALOSE.ALSO SCOOP INFO IS OFF AND SCOOP IS AWKWARD WITH HANDLE IN MIDDLE OF SCOOP WHERE POWDER ALWAYS COLLECTS.I MEASURED ON AN ACCURATE CALIBRATED SCALE AND GOT 47g FULL LEVEL SCOOP, EMPTY SCOOP WEIGHS 10g SO TOTAL PROTEIN POWDER IS 37g NOT 39g AS PER LABEL CLAIMS; OFF BY 2g. THATS KINDA SIGNIFICANT.**EXTRA FACTS: I ORDERED THIS IN EARLY AUG/20 AND WAS SENT A TUB OF 3.31LB THAT HAD MFD DATE OF 01/19!!! O.N. WAS GOOD ENOUGH TO SEND ME A NEW TUB OF THE 3.5LB CURRENT VERSION.",Flavor Name: Turbo Chocolate,the United States,2020-10-27
1193,0.32273855805397034,0.49660724401474,0.18065419793128967,0.059,0.829,0.112,0.6757,B002QZN8JW,Pratz,4.0,"Tastes better, feels light","I ugraded from ON Gold Standard to platinum and the immediate difference was the taste. I agree with many other reviewers that ON has used some kind of creamer to make it taste better. I've always had it with water and it mixes well and fast. The other thing I noticed it how light it feels after having it. I usually have 1.5 scoops mixed with 20 oz of water after my evening workout. Previously with ON Gold, I used to end up feeling stuffy but not with this. I am ready to have dinner with 15 mins of having it.This is an expensive protein but I am willing to pay the extra $$ for the above two qualities alone. As far as results go, I haven't seen any noticeable difference in muscle mass having Platinum vs Gold. I believe the Gold works as well as Platinum. Also the platinum scoop is bigger, so I guess the proteins/gram averages out. I hate when ON says you get more protein/g with Platinum when the fact is they increased the scoop size. This I feel is a rip-off, no matter how advanced the Platinum protein structure is.",Flavor Name: Turbo Chocolate,the United States,2012-03-19
1194,0.007539547514170408,0.05738629400730133,0.9350741505622864,0.0,0.772,0.228,0.9642,B0049RALFE,Nigel markwart,5.0,This is a great! I will drink it in place of a ...,"This is a great! I will drink it in place of a meal and it keeps me full and energized. The taste is great especially for a protein powder! For those that can't  get it to mix well, just add more milk or juice. I add milk into a blender ball bottle and then add the mix in. I used to put the powder in first but that created lumps and didn't mix well. Although it is a little pricey, it is well worth it for the taste and for knowing all ingredients are healthy.",Size: 12 Ounce (Pack of 1),the United States,2015-08-26
1195,0.051738303154706955,0.1929263323545456,0.7553353905677795,0.028,0.854,0.118,0.8524,B0049RALFE,Wm E Johnson,3.0,A great whey for special recipes,"This review may be different than others, in that I don't mix the product into a beverage. I bought this whey protein specifically for special protein bar recipes.For this purpose, combining with other protein (peanut butter, etc.), it is GREAT. All the carbohydrates are naturally occurring, no hormones are used, and it is overall a very clean protein. The taste is very rich, and is great when used as part of a recipe or small dish, where the product can be maximized.The only downfall is the price. Because of this, the product is very limited in scope and purpose. I would recommend for uses such as mine, but proceed with caution otherwise.",Size: 12 Ounce (Pack of 1),the United States,2013-01-29
1196,0.0018109296215698123,0.02725643664598465,0.9709326028823853,0.0,0.452,0.548,0.7239,B0049RALFE,lowell,5.0,My favorite,Very flavorful.  Blends well.  Excellent nutritional contents.,Verified Purchase,the United States,2022-02-06
1197,0.0022496096789836884,0.020335733890533447,0.9774147272109985,0.04,0.817,0.143,0.7435,B0049RALFE,CK,4.0,Satisfied!,"I really like this protein powder. I'm currently pregnant, and we are trying harder to become ""cleaner"" with the products we use and consume. I add this protein powder to smoothies-with banana and peanut butter-and I really like it. No powdery taste! It also helps fill me up and consume all the protein I need throughout the day!",Size: 12 Ounce (Pack of 1),the United States,2016-04-24
1198,0.002531277248635888,0.009613498114049435,0.9878552556037903,0.023,0.723,0.255,0.9336,B0049RALFE,Molly Strom,4.0,Great whey powder,I really like this product.  I take a smoothie for lunch to work.  This brand tastes really great and blends up nicely.  I'm not sure why- but it's half the price on Amazon compared to grocery stores.  I don't know who to thank for that- but thanks!!!  A canister lasts for a couple of weeks using 2 scoops per smoothie 1x/day.,Size: 12 Ounce (Pack of 1),the United States,2014-01-05
1199,0.006499469745904207,0.015218699350953102,0.9782817959785461,0.047,0.604,0.349,0.98,B0049RALFE,Judy,4.0,the dark chocolate is a nice change from the milk chocolates I am used to ...,"Delicious, the dark chocolate is a nice change from the milk chocolates I am used to in protein shakes. Love love love the purity of the ingredients in this shake. Only downside? It's slightly runny. All good though, because this is due to the absence of unnecessary thickening agents. I love this mixed with a spoonful of peanut butter and almond milk. Yum :)",Size: 12 Ounce (Pack of 1),the United States,2015-05-27
1200,0.16697539389133453,0.21654514968395233,0.6164794564247131,0.068,0.754,0.178,0.8881,B0049RALFE,Amazon Customer,5.0,I have read terrible things about protein powders including the powders that they ...,"I've been looking around for protein powders for my morning smoothie. I have read terrible things about protein powders including the powders that they discontinued due to rat droppings in certain samples along with heavy metals... I have been disgusted ever since! With my research this is the best I have tried- organic, free of pesticides and nutritional. Also, the website will tell you exactly where the Whey is coming from and how it is processed. Definitely a plus. Also, it tastes great!",Size: 12 Ounce (Pack of 1),the United States,2016-01-13
1201,0.10882440954446793,0.22681720554828644,0.664358377456665,0.062,0.658,0.279,0.8809,B0049RALFE,DJ Aaron Giles,4.0,It is good but make sure to add more if you want ...,It is good but make sure to add more if you want a more pronounced taste as it isn't that sweet at all!I wish it came with more as this is barely enough for any active person doesn't even last a month!,Size: 12 Ounce (Pack of 1),the United States,2016-12-01
1202,0.005655457731336355,0.04404687508940697,0.9502976536750793,0.0,0.778,0.222,0.9651,B0049RALFE,GirlinLA,5.0,Great meal replacement,"I mix this with unsweetened chocolate almond or soy milk using a Blender Bottle (sold on Amazon) so it's super easy without the mess of using the blender. What I love about Tera's is the real chocolate taste and that they use Stevia, but it doesn't have that overly-sweet Stevia taste like the Jay Robb protein powder. I've only found this at Whole Foods and other natural food stores in the Los Angeles area and the prices are very expensive - about $30-$32 per can. Much cheaper on Amazon - yay!",VINE VOICE,the United States,2014-06-07
1203,0.1864337921142578,0.329517662525177,0.4840485155582428,0.047,0.778,0.175,0.8949,B0049RALFE,HF,5.0,Heads and tails above the rest!  #1!,"There is no chocolate protein powder that compares for taste, ingredients and ""mixability"" than Tera's!  Don't waste your time with any other product.  Seriously!  I've tried others when I couldn't get Tera's on Amazon Prime when I ran out and they have all been a waste of $$$.  Bourbon vanilla is SUPERB too...can't find anything close!  I use these in smoothies with Almond milk every day with different add-ins.I am sure to never run out now!",Size: 12 Ounce (Pack of 1),the United States,2015-09-21
1204,0.002569024683907628,0.010112287476658821,0.9873186945915222,0.18,0.742,0.078,-0.837,B002QZN8JW,Randy,4.0,Great Product but price has gotten out of hand,**Updated Review**Bought this in October for $68. $30 jump in 3 months and prior to that it was  $58. This is across the board no matter where you buy this product. This company is PRICE GOUGING! 4 star because of thisI've had nothing but a great experience with this product. I've lost 102lbs to date. I love what it offers and the taste has been great in my morning shake. I will continue to buy this product,Flavor Name: Vanilla,the United States,2021-03-09
1205,0.0026004440151154995,0.037981271743774414,0.9594183564186096,0.048,0.777,0.174,0.6908,B002QZN8JW,Mark O,5.0,Delicious and easy to mix,This whey isolate protein tastes great and dissolves in water easily.  This product provides the maximum protein that your body can absorb in one serving.  Considerably more digestible that other protein powders,VINE VOICE,the United States,2022-10-31
1206,0.019390085712075233,0.08326572179794312,0.8973442316055298,0.034,0.781,0.184,0.9907,B002QZN8JW,ally_trout,5.0,Tastes really dang good!!!,"I have been drinking protein shakes for a few years but only occasionally. I've never liked them much. I started drinking them again consistently a few weeks ago because I am trying to gain muscle (I'm really scrawny). I had been drinking a brand from Walmart daily but realized after a week that since it was milk-based it was causing lactose intolerance symptoms. So I went looking for a lactose-free brand. ON seemed to get good reviews and people liked the flavors so I ordered the 1.75# in Velocity Vanilla to test it out.So far I've had two drinks and I'm SOLD! Yesterday's drink was mixed with Vanilla Almond milk and tasted like a a vanilla milkshake. Today's was a smoothie: banana, 6 frozen strawberries, 1/2 cup greek yogurt, 1/2 cup vanilla Almond Milk, scoop of Velocity Vanilla powder and ice. It's so awesome!! Right now my 4YO and 1YO are walking around drinking it too and my 4YO is picky.Now I certainly can't attest to it's muscle building properties, but so far I'm very pleased with the taste. Thanks to everyone who reviewed it before me...so glad I made the purchase!Also, I bought the 
  
Sundesa BB28-SC08 28-Ounce BlenderBottle with BlenderBall, Black







  
  
     and it really does mix the protein up perfectly. No more lumps!",Verified Purchase,the United States,2012-01-16
1207,0.4352354109287262,0.37181544303894043,0.19294916093349457,0.093,0.811,0.096,-0.1749,B002QZN8JW,Doug Of Dallas,4.0,I Think It’s Good But.,"Protein powders...so many kinds.  Do they actually do anything?  I don’t know.  They’re supposed to, so I use them.  This particular powder and protein type is kind of the Cadillac of protein powders.  Again, it might be working or it may just be wasted money.  The taste is ok.  I’ve tasted much worse and I’ve tasted one or two that were better.  This is definitely better tasting than most,  Hardly any clumping, so no surprise lumps of chocolate at the bottom of the shaker.  Full disclosure: I’m lactose intolerant.  Every now and then this stuff gives me gas and it is nasty smelling.  But, again, that’s probably a function of my lactose intolerance and this product.  But, I don’t get gas every time either.",Flavor Name: Turbo Chocolate,the United States,2018-12-09
1208,0.0021105301566421986,0.12176981568336487,0.8761196136474609,0.062,0.766,0.172,0.4588,B002QZN8JW,By Zain,4.0,Absorbency is good,I usually take protein shake after my workout. The benefits of optimum nutrition platinum hydro whey is absorbed fast and I feel my muscles get energy,Flavor Name: Vanilla,the United States,2022-06-17
1209,0.016752317547798157,0.07303363084793091,0.9102140069007874,0.089,0.74,0.171,0.9489,B002QZN8JW,Andrew,5.0,Tastes a lot better than I was expecting.,"This is my first protein powder experience, after doing research I read that a lot of people with lactose issues have problems with certain whey proteins, and that hydrolyzed whey is better for that- I can attest that this stuff gives me no stomach issues whatsoever. I have nothing to compare it to, but it definitely works as advertised in that area.I have the chocolate flavor, and it actually tastes great. I was expecting a protein bar-style ""fake"" chocolate flavor that was hard to choke down, but it tastes pretty close to a milkshake once it's been blended up in water. Very impressed.My usual routine is downing 12 oz immediately after a workout, and it feels really good. Maybe that's a bit of a placebo effect, but it's very ""quenching"" for lack of a better word. 30g of protein for only 140 calories, it's hard to beat. Recommend.",Flavor Name: Turbo Chocolate,the United States,2019-01-22
1210,0.0016620376845821738,0.025348203256726265,0.9729897975921631,0.0,0.636,0.364,0.8462,B002QZN8JW,LV,5.0,Just good quality stuff.,Excellent addition to my workout routine. The flavor is not bad. I can already see the benefits of my workouts,Flavor Name: Vanilla,the United States,2022-11-28
1211,0.6770087480545044,0.27753114700317383,0.04546007886528969,0.059,0.854,0.088,0.7075,B002QZN8JW,V. Kneifl,4.0,"The answer to lactose intolerance, but would prefer not so much sweetener!","After my favorite whey protein product was no longer available, I tried several similar products before finding Optimum Nutrition Platinum Hydro Whey powder.  It's the ONLY whey protein product I've found that doesn't trigger a lactose reaction.  It also dissolves easily in a shaker.  However, I wasn't happy to find Splenda (Sucralose) among the ingredients.  Splenda has been downgraded from ""safe"" to ""caution"" after an Italian study suggested a link with leukemia.  Other sources indicate it might contribute to the onset of diabetes.  I was startled the first time I tasted it.  Does it really have to be that sweet?  Nor am I happy with the added iron, as I need to watch my purines.  Protein powder manufacturers don't appear to realize there's a lot of us out here who aren't body builders; we just need an additional source of protein.  So I'm still looking for the perfect whey protein.  How about it, Hydro Whey?  You've almost got it right.  Less sweetener, please!",Flavor Name: Vanilla,the United States,2014-05-02
1212,0.013182948343455791,0.36478739976882935,0.6220296025276184,0.0,0.897,0.103,0.4939,B002QZN8JW,satya reddy,5.0,good hydrolyzed for daily,This has been my 'go to' product for extra protein on the days when I do strength and HIIT. Hydrolyzed for faster absorption. Its doesnt result in gas or bloating,Flavor Name: Vanilla,the United States,2022-10-18
1213,0.015163067728281021,0.6588788628578186,0.3259580433368683,0.0,1.0,0.0,0.0,B002QZN8JW,robin conner,5.0,Pantry Staple,"Pro: flavor, amount of protein",Flavor Name: Turbo Chocolate,the United States,2023-02-08
1214,0.00991203635931015,0.08643346279859543,0.9036544561386108,0.064,0.768,0.169,0.7894,B0049RALFE,Derek D,4.0,Great protein without all the junk ingredients,"This protein tastes great and mixes well. Also I did not have any digestion issues with it. Of course it doesn't taste like the liquid candy a lot of protein powders do, but that's because it has only real and safe ingredients. I'd recommend using it in a blender (vitamix) with other things like fruit, cacao nibs, flax oil, etc.",Size: 12 Ounce (Pack of 1),the United States,2013-10-25
1215,0.07367826253175735,0.4165288209915161,0.5097928643226624,0.0,0.895,0.105,0.6166,B0049RALFE,Susan Vogel,4.0,The water used makes a big difference. When I ...,The water used makes a big difference. When I use my house water (from a well) it dissolves fairly well using a small whisk. When I use the water where I work all it does is form clumps. The taste is OK. I'm willing to sacrifice some taste for fewer calories.,Size: 12 Ounce (Pack of 1),the United States,2016-05-05
1216,0.0772753357887268,0.6434014439582825,0.27932319045066833,0.029,0.935,0.037,0.1062,B0049RALFE,Linda S,4.0,It's Good!,"I use Tera's Whey as the protein component in my smoothies in the morning.  I combine it with a banana and other fruit and some herbs and ice and blend it in my Nutribullet.  I wish it had more of a chocolatey taste, but if you put in enough fruit it doesn't really matter.",Size: 12 Ounce (Pack of 1),the United States,2014-12-09
1217,0.006113466806709766,0.03011104092001915,0.9637754559516907,0.017,0.825,0.157,0.916,B0049RALFE,Martha Bydzovsky,5.0,Love it!,"I wasn't sure I was going to like this flavor as much, based on some of the reviews.  Originally I was thinking this flavor would only taste good with bananas &/or peanut butter, but when I ran out of my fruit flavored whey and tried it with frozen mixed fruit, it was absolutely delicious! In fact, I wish I had ordered more of it (instead of all fruit flavor) and find myself ""saving it up"" so I don't run out too soon!",Size: 12 Ounce (Pack of 1),the United States,2013-03-18
1218,0.0795682743191719,0.30111220479011536,0.619319498538971,0.089,0.718,0.193,0.8241,B0049RALFE,alison,4.0,Great tasting protein without the artificial sweetness,I don't like overly sweet things and this is a great protein product that doesn't feel like you'll break a tooth when you take it.  There is often graduals in the bottom but I put this down to being a more natural product.  Good level of protein with few carbs.,Size: 12 Ounce (Pack of 1),the United States,2014-10-06
1219,0.0038649688940495253,0.027256857603788376,0.9688781499862671,0.033,0.848,0.119,0.7857,B0049RALFE,Claire,5.0,ATTENTION INGREDIENT WATCHERS.....,"Very impressed with the wholesomeness of this product.No junk in there at all!  Bought this online and from thehealth food store.  A woman in line couldn't help commentingon the Tera's Whey I was buying.  She raved about it.  So,that's three people I know who love this product a lot.I use both the vanilla and the chocolate.  Now if I could onlyfind it in the 55gal. drum!",Size: 12 Ounce (Pack of 1),the United States,2014-01-14
1220,0.0015915080439299345,0.00524560222402215,0.9931628704071045,0.029,0.638,0.334,0.9787,B0049RALFE,L,5.0,Great Ingredients.  Uses stevia as the sweetener.,I've had Tera's Whey Dark Chocolate flavor before and love it.  I also love the no hormones and the fact that they use stevia as the sweetener.  This is a very high quality product at a great price.  This is my 3rd (or 4th??) order - I love the product and they have been offering it at a great price.  Love It!,Size: 12 Ounce (Pack of 1),the United States,2015-11-28
1221,0.0014094270300120115,0.008739863522350788,0.9898507595062256,0.0,0.774,0.226,0.9497,B0049RALFE,Carly Rose,5.0,A staple in my home!,"This is a GREAT smoothie addition - I've been using Tera's Whey for years. I trust the brand and their products. It tastes DELISH, and it blends very well with fruits and even spinach -- you won't even notice the spinach is in there, so give that a try. Have bought before and will buy again. I also LOVE the bourbon vanilla flavor!",Size: 12 Ounce (Pack of 1),the United States,2016-03-31
1222,0.01151321455836296,0.035797368735075,0.9526893496513367,0.055,0.564,0.381,0.9614,B0049RALFE,Takeysha Neal,4.0,I think I like it but them again I add an extra scoop ...,I think I like it but them again I add an extra scoop of special extra dark cocoa to my smoothy and it is great.  I thin i tried it without and i didnt get a good chocolate taste.  I LOVE chocolate so I want to taste it.,Size: 12 Ounce (Pack of 1),the United States,2014-07-29
